@relation CharacterTrajectories_channel_0

@attribute channel_0_0 numeric
@attribute channel_0_1 numeric
@attribute channel_0_2 numeric
@attribute channel_0_3 numeric
@attribute channel_0_4 numeric
@attribute channel_0_5 numeric
@attribute channel_0_6 numeric
@attribute channel_0_7 numeric
@attribute channel_0_8 numeric
@attribute channel_0_9 numeric
@attribute channel_0_10 numeric
@attribute channel_0_11 numeric
@attribute channel_0_12 numeric
@attribute channel_0_13 numeric
@attribute channel_0_14 numeric
@attribute channel_0_15 numeric
@attribute channel_0_16 numeric
@attribute channel_0_17 numeric
@attribute channel_0_18 numeric
@attribute channel_0_19 numeric
@attribute channel_0_20 numeric
@attribute channel_0_21 numeric
@attribute channel_0_22 numeric
@attribute channel_0_23 numeric
@attribute channel_0_24 numeric
@attribute channel_0_25 numeric
@attribute channel_0_26 numeric
@attribute channel_0_27 numeric
@attribute channel_0_28 numeric
@attribute channel_0_29 numeric
@attribute channel_0_30 numeric
@attribute channel_0_31 numeric
@attribute channel_0_32 numeric
@attribute channel_0_33 numeric
@attribute channel_0_34 numeric
@attribute channel_0_35 numeric
@attribute channel_0_36 numeric
@attribute channel_0_37 numeric
@attribute channel_0_38 numeric
@attribute channel_0_39 numeric
@attribute channel_0_40 numeric
@attribute channel_0_41 numeric
@attribute channel_0_42 numeric
@attribute channel_0_43 numeric
@attribute channel_0_44 numeric
@attribute channel_0_45 numeric
@attribute channel_0_46 numeric
@attribute channel_0_47 numeric
@attribute channel_0_48 numeric
@attribute channel_0_49 numeric
@attribute channel_0_50 numeric
@attribute channel_0_51 numeric
@attribute channel_0_52 numeric
@attribute channel_0_53 numeric
@attribute channel_0_54 numeric
@attribute channel_0_55 numeric
@attribute channel_0_56 numeric
@attribute channel_0_57 numeric
@attribute channel_0_58 numeric
@attribute channel_0_59 numeric
@attribute channel_0_60 numeric
@attribute channel_0_61 numeric
@attribute channel_0_62 numeric
@attribute channel_0_63 numeric
@attribute channel_0_64 numeric
@attribute channel_0_65 numeric
@attribute channel_0_66 numeric
@attribute channel_0_67 numeric
@attribute channel_0_68 numeric
@attribute channel_0_69 numeric
@attribute channel_0_70 numeric
@attribute channel_0_71 numeric
@attribute channel_0_72 numeric
@attribute channel_0_73 numeric
@attribute channel_0_74 numeric
@attribute channel_0_75 numeric
@attribute channel_0_76 numeric
@attribute channel_0_77 numeric
@attribute channel_0_78 numeric
@attribute channel_0_79 numeric
@attribute channel_0_80 numeric
@attribute channel_0_81 numeric
@attribute channel_0_82 numeric
@attribute channel_0_83 numeric
@attribute channel_0_84 numeric
@attribute channel_0_85 numeric
@attribute channel_0_86 numeric
@attribute channel_0_87 numeric
@attribute channel_0_88 numeric
@attribute channel_0_89 numeric
@attribute channel_0_90 numeric
@attribute channel_0_91 numeric
@attribute channel_0_92 numeric
@attribute channel_0_93 numeric
@attribute channel_0_94 numeric
@attribute channel_0_95 numeric
@attribute channel_0_96 numeric
@attribute channel_0_97 numeric
@attribute channel_0_98 numeric
@attribute channel_0_99 numeric
@attribute channel_0_100 numeric
@attribute channel_0_101 numeric
@attribute channel_0_102 numeric
@attribute channel_0_103 numeric
@attribute channel_0_104 numeric
@attribute channel_0_105 numeric
@attribute channel_0_106 numeric
@attribute channel_0_107 numeric
@attribute channel_0_108 numeric
@attribute channel_0_109 numeric
@attribute channel_0_110 numeric
@attribute channel_0_111 numeric
@attribute channel_0_112 numeric
@attribute channel_0_113 numeric
@attribute channel_0_114 numeric
@attribute channel_0_115 numeric
@attribute channel_0_116 numeric
@attribute channel_0_117 numeric
@attribute channel_0_118 numeric
@attribute channel_0_119 numeric
@attribute channel_0_120 numeric
@attribute channel_0_121 numeric
@attribute channel_0_122 numeric
@attribute channel_0_123 numeric
@attribute channel_0_124 numeric
@attribute channel_0_125 numeric
@attribute channel_0_126 numeric
@attribute channel_0_127 numeric
@attribute channel_0_128 numeric
@attribute channel_0_129 numeric
@attribute channel_0_130 numeric
@attribute channel_0_131 numeric
@attribute channel_0_132 numeric
@attribute channel_0_133 numeric
@attribute channel_0_134 numeric
@attribute channel_0_135 numeric
@attribute channel_0_136 numeric
@attribute channel_0_137 numeric
@attribute channel_0_138 numeric
@attribute channel_0_139 numeric
@attribute channel_0_140 numeric
@attribute channel_0_141 numeric
@attribute channel_0_142 numeric
@attribute channel_0_143 numeric
@attribute channel_0_144 numeric
@attribute channel_0_145 numeric
@attribute channel_0_146 numeric
@attribute channel_0_147 numeric
@attribute channel_0_148 numeric
@attribute channel_0_149 numeric
@attribute channel_0_150 numeric
@attribute channel_0_151 numeric
@attribute channel_0_152 numeric
@attribute channel_0_153 numeric
@attribute channel_0_154 numeric
@attribute channel_0_155 numeric
@attribute channel_0_156 numeric
@attribute channel_0_157 numeric
@attribute channel_0_158 numeric
@attribute channel_0_159 numeric
@attribute channel_0_160 numeric
@attribute channel_0_161 numeric
@attribute channel_0_162 numeric
@attribute channel_0_163 numeric
@attribute channel_0_164 numeric
@attribute channel_0_165 numeric
@attribute channel_0_166 numeric
@attribute channel_0_167 numeric
@attribute channel_0_168 numeric
@attribute channel_0_169 numeric
@attribute channel_0_170 numeric
@attribute channel_0_171 numeric
@attribute channel_0_172 numeric
@attribute channel_0_173 numeric
@attribute channel_0_174 numeric
@attribute channel_0_175 numeric
@attribute channel_0_176 numeric
@attribute channel_0_177 numeric
@attribute channel_0_178 numeric
@attribute channel_0_179 numeric
@attribute channel_0_180 numeric
@attribute channel_0_181 numeric
@attribute target {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
0.013068,-0.001314,-0.025592,-0.056193,-0.089803,-0.125178,-0.163155,-0.206259,-0.258034,-0.321755,-0.399333,-0.491144,-0.596267,-0.712406,-0.835671,-0.960797,-1.081732,-1.192314,-1.286862,-1.360422,-1.408451,-1.426615,-1.411546,-1.362155,-1.28025,-1.169975,-1.036673,-0.885852,-0.722672,-0.552092,-0.37936,-0.209884,-0.048067,0.103815,0.245347,0.37668,0.497614,0.607658,0.70655,0.794698,0.873181,0.943202,1.005322,1.059087,1.103458,1.13779,1.162364,1.177571,1.182503,1.174718,1.1516,1.111786,1.055387,0.983441,0.89773,0.801207,0.698317,0.594494,0.494835,0.402854,0.320239,0.247655,0.185708,0.135016,0.095271,0.064688,0.041019,0.022857,0.009124,-0.002738,-0.017189,-0.038395,-0.067117,-0.099965,-0.13237,-0.162423,-0.191698,-0.223054,-0.258468,-0.298573,-0.343377,-0.393223,-0.449419,-0.514272,-0.59062,-0.681241,-0.788341,-0.913042,-1.05485,-1.211493,-1.379449,-1.554963,-1.734994,-1.917533,-2.10103,-2.283169,-2.459894,-2.625338,-2.772454,-2.89354,-2.980329,-3.024044,-3.016164,-2.950273,-2.824305,-2.641591,-2.409556,-2.136825,-1.83102,-1.49913,-1.150216,-0.798995,-0.468946,-0.192102,-0.000437,0.091278,0.098425,0.059786,0.01433,-0.017253,-0.032939,-0.0388,-0.040481,-0.040854,-0.040918,-0.040927,-0.040928,-0.040927,-0.040923,-0.040899,-0.040785,-0.040367,-0.03916,-0.036408,-0.031458,-0.02442,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
-0.084709,-0.132323,-0.182049,-0.226831,-0.263931,-0.295867,-0.328193,-0.366265,-0.413403,-0.470964,-0.539003,-0.616425,-0.7009,-0.789253,-0.878198,-0.964582,-1.044949,-1.115174,-1.170836,-1.208014,-1.223481,-1.213821,-1.174676,-1.101662,-0.992528,-0.848572,-0.674481,-0.477553,-0.267141,-0.053877,0.151696,0.340543,0.506096,0.644795,0.756156,0.842164,0.906369,0.95319,0.987245,1.012413,1.030922,1.043158,1.04824,1.044992,1.032762,1.011598,0.981635,0.942349,0.892478,0.830693,0.756515,0.670774,0.575375,0.472937,0.366911,0.261671,0.161215,0.066542,-0.025599,-0.119907,-0.217709,-0.315529,-0.408317,-0.492781,-0.567545,-0.631839,-0.685382,-0.729453,-0.767702,-0.80584,-0.850488,-0.907911,-0.98313,-1.079403,-1.19775,-1.33628,-1.489555,-1.648518,-1.801246,-1.93444,-2.035586,-2.095428,-2.109667,-2.078775,-2.006218,-1.897009,-1.757954,-1.598395,-1.428743,-1.256365,-1.082183,-0.902014,-0.713208,-0.522824,-0.350927,-0.223548,-0.15707,-0.146099,-0.167021,-0.194288,-0.213751,-0.223517,-0.227181,-0.228233,-0.228467,-0.228507,-0.228512,-0.228513,-0.22851,-0.228487,-0.228351,-0.227715,-0.225383,-0.218641,-0.203277,-0.175639,-0.136346,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
-0.074256,-0.114352,-0.159834,-0.21088,-0.270475,-0.342144,-0.428209,-0.529605,-0.646281,-0.77732,-0.920969,-1.074806,-1.235615,-1.398548,-1.556192,-1.698611,-1.814782,-1.894638,-1.930327,-1.916072,-1.847764,-1.723987,-1.548322,-1.330596,-1.08522,-0.827614,-0.571411,-0.327763,-0.105491,0.089366,0.254511,0.391974,0.50762,0.609159,0.703337,0.794084,0.88262,0.968672,1.051473,1.130036,1.202983,1.268528,1.324846,1.370378,1.403601,1.422394,1.423567,1.40299,1.356417,1.280885,1.176225,1.045934,0.896946,0.738486,0.58066,0.433279,0.30488,0.201517,0.125224,0.073355,0.040046,0.018754,0.003529,-0.011119,-0.029747,-0.054351,-0.08372,-0.115211,-0.14716,-0.179248,-0.211024,-0.240976,-0.267261,-0.289147,-0.30783,-0.326119,-0.347627,-0.376315,-0.416438,-0.472179,-0.546872,-0.64256,-0.760178,-0.899634,-1.0592,-1.234635,-1.418955,-1.603262,-1.778186,-1.935016,-2.066081,-2.16511,-2.228289,-2.255195,-2.248072,-2.209605,-2.141103,-2.042578,-1.91429,-1.75813,-1.577634,-1.376876,-1.159767,-0.931013,-0.698549,-0.476312,-0.285068,-0.147529,-0.076655,-0.065166,-0.088101,-0.118248,-0.140051,-0.151133,-0.155341,-0.156562,-0.156835,-0.156882,-0.156889,-0.156889,-0.156887,-0.156872,-0.156778,-0.156342,-0.15474,-0.150111,-0.139563,-0.120588,-0.093611,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.029695,0.03395,0.025239,-0.002274,-0.050383,-0.116178,-0.193636,-0.276551,-0.360744,-0.444503,-0.528018,-0.612583,-0.699708,-0.790322,-0.884478,-0.981395,-1.079232,-1.174558,-1.262256,-1.336284,-1.390786,-1.421039,-1.424184,-1.399469,-1.347672,-1.270111,-1.168031,-1.042644,-0.895652,-0.729876,-0.549383,-0.358919,-0.163442,0.031438,0.219111,0.393316,0.55057,0.691236,0.8183,0.935304,1.04487,1.14796,1.243417,1.327831,1.396237,1.443782,1.467487,1.466898,1.443491,1.399778,1.338901,1.264609,1.180993,1.091585,0.998251,0.900929,0.798733,0.691616,0.581338,0.471314,0.365923,0.269853,0.187165,0.119509,0.064531,0.016668,-0.029857,-0.078749,-0.131586,-0.188428,-0.247687,-0.305964,-0.358694,-0.401197,-0.429648,-0.441979,-0.438617,-0.422458,-0.397936,-0.369926,-0.343277,-0.322853,-0.313497,-0.319596,-0.344509,-0.390307,-0.458118,-0.548803,-0.663007,-0.800019,-0.956304,-1.125355,-1.299199,-1.470239,-1.632004,-1.778887,-1.905934,-2.009229,-2.08618,-2.134989,-2.153927,-2.141555,-2.097816,-2.024611,-1.92507,-1.802447,-1.659882,-1.500836,-1.329396,-1.150975,-0.974515,-0.814796,-0.69033,-0.61449,-0.585918,-0.588515,-0.602248,-0.614147,-0.620635,-0.623187,-0.623942,-0.624113,-0.624143,-0.624147,-0.624147,-0.624139,-0.624076,-0.623704,-0.621969,-0.615597,-0.597182,-0.55522,-0.479731,-0.372408,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
-0.00051,-0.002024,-0.006502,-0.017098,-0.037405,-0.069548,-0.112956,-0.165526,-0.226234,-0.296391,-0.378464,-0.474261,-0.584249,-0.707799,-0.843268,-0.987703,-1.136602,-1.283947,-1.422337,-1.543189,-1.637252,-1.69574,-1.711792,-1.681377,-1.6032,-1.478431,-1.311181,-1.109176,-0.88322,-0.644979,-0.404377,-0.168531,0.057174,0.267813,0.459689,0.632226,0.788003,0.930349,1.06085,1.178527,1.280522,1.363168,1.422604,1.454817,1.456001,1.423754,1.35837,1.263024,1.14276,1.003329,0.850857,0.692281,0.535665,0.389633,0.262008,0.158083,0.079118,0.02203,-0.019041,-0.050159,-0.075854,-0.09902,-0.121835,-0.146354,-0.174026,-0.204848,-0.237458,-0.270163,-0.301961,-0.333193,-0.366014,-0.404482,-0.453798,-0.518908,-0.603319,-0.708802,-0.835678,-0.982871,-1.147695,-1.326528,-1.516674,-1.717298,-1.927089,-2.140061,-2.344181,-2.524958,-2.670527,-2.773439,-2.828669,-2.831405,-2.777649,-2.666939,-2.50391,-2.296713,-2.05373,-1.781583,-1.486068,-1.176066,-0.869453,-0.596751,-0.394515,-0.286194,-0.26437,-0.293877,-0.335184,-0.365421,-0.380826,-0.386669,-0.38836,-0.388738,-0.388803,-0.388812,-0.388813,-0.388808,-0.388769,-0.388537,-0.387456,-0.383487,-0.372015,-0.345875,-0.298849,-0.231992,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.061585,0.061327,0.044051,0.010081,-0.03718,-0.092929,-0.152892,-0.215267,-0.280884,-0.351362,-0.42742,-0.508751,-0.59487,-0.685623,-0.780802,-0.879278,-0.978643,-1.075734,-1.167148,-1.248838,-1.315439,-1.360794,-1.379547,-1.368101,-1.324253,-1.246826,-1.136308,-0.995757,-0.830864,-0.649259,-0.459522,-0.2699,-0.08699,0.084464,0.240523,0.377654,0.49415,0.59159,0.674386,0.747891,0.816585,0.883101,0.948237,1.011787,1.073521,1.133484,1.191304,1.245195,1.291792,1.327084,1.347584,1.350689,1.334179,1.295895,1.234363,1.149836,1.044718,0.923171,0.790595,0.653381,0.518584,0.393132,0.282944,0.19226,0.122905,0.073653,0.04064,0.018692,0.002135,-0.01504,-0.038036,-0.068974,-0.105941,-0.144983,-0.182992,-0.218646,-0.251575,-0.281732,-0.309504,-0.335833,-0.361988,-0.389237,-0.41868,-0.451384,-0.488682,-0.532471,-0.585519,-0.651753,-0.735978,-0.842657,-0.974435,-1.131328,-1.310596,-1.506819,-1.712294,-1.918082,-2.115481,-2.29719,-2.457255,-2.589611,-2.686701,-2.740153,-2.743256,-2.692762,-2.588674,-2.433162,-2.23037,-1.987203,-1.71373,-1.42206,-1.124003,-0.828817,-0.542284,-0.268011,-0.011141,0.217163,0.398622,0.51446,0.558322,0.545017,0.504445,0.464456,0.438337,0.425767,0.421158,0.419853,0.419566,0.419516,0.41951,0.419509,0.419503,0.419461,0.419211,0.418045,0.413762,0.401385,0.373181,0.322442,0.250307,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.064511,0.076846,0.078876,0.069842,0.050105,0.019042,-0.024814,-0.082264,-0.152329,-0.232557,-0.320476,-0.414639,-0.514301,-0.618639,-0.726571,-0.83692,-0.948259,-1.058468,-1.164573,-1.263013,-1.34991,-1.420918,-1.470958,-1.49464,-1.487613,-1.447962,-1.376376,-1.274979,-1.146235,-0.993184,-0.820601,-0.635523,-0.44605,-0.258809,-0.0769,0.099657,0.27117,0.436338,0.593344,0.742155,0.884847,1.023783,1.159718,1.291152,1.414516,1.524552,1.615072,1.680366,1.716718,1.723299,1.702318,1.658436,1.597445,1.524804,1.44478,1.360081,1.271631,1.178722,1.079797,0.973544,0.859823,0.740215,0.618202,0.498766,0.387118,0.286875,0.198863,0.12126,0.050334,-0.018665,-0.089766,-0.164198,-0.240307,-0.315711,-0.388863,-0.458718,-0.524343,-0.585699,-0.644342,-0.702877,-0.76384,-0.829218,-0.900649,-0.979557,-1.066891,-1.162695,-1.265819,-1.373957,-1.484096,-1.593198,-1.698631,-1.798264,-1.890701,-1.976,-2.055931,-2.132553,-2.205614,-2.270913,-2.320907,-2.346769,-2.340395,-2.295582,-2.208657,-2.079518,-1.913798,-1.725738,-1.53917,-1.382543,-1.27712,-1.225855,-1.213572,-1.218955,-1.226889,-1.231811,-1.233857,-1.23448,-1.234624,-1.234649,-1.234652,-1.234651,-1.234635,-1.234511,-1.233776,-1.230343,-1.217739,-1.181312,-1.098304,-0.948977,-0.736677,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
-0.043648,-0.067357,-0.094018,-0.121947,-0.150486,-0.180535,-0.214412,-0.254848,-0.303932,-0.362766,-0.431573,-0.509787,-0.596176,-0.689151,-0.787064,-0.888107,-0.989826,-1.088743,-1.180504,-1.26025,-1.322761,-1.362446,-1.373596,-1.351034,-1.291116,-1.192832,-1.05854,-0.893883,-0.70695,-0.507075,-0.303393,-0.103371,0.087745,0.266179,0.429104,0.575592,0.707535,0.82875,0.943062,1.053009,1.159273,1.26029,1.352274,1.429998,1.48802,1.521891,1.529207,1.510295,1.468171,1.40788,1.335722,1.258338,1.181129,1.106127,1.030971,0.950599,0.86079,0.760419,0.650856,0.534188,0.412652,0.28926,0.167837,0.051839,-0.056745,-0.157492,-0.251325,-0.340265,-0.426458,-0.510792,-0.592556,-0.670349,-0.743043,-0.810138,-0.871928,-0.929699,-0.985637,-1.042326,-1.102179,-1.166998,-1.237643,-1.313914,-1.394709,-1.478191,-1.561801,-1.642185,-1.715292,-1.776871,-1.823246,-1.85187,-1.861478,-1.852086,-1.824813,-1.781227,-1.722493,-1.64906,-1.561178,-1.459712,-1.346655,-1.225582,-1.102749,-0.98823,-0.894472,-0.830893,-0.798126,-0.78777,-0.788284,-0.791292,-0.793399,-0.794315,-0.7946,-0.794666,-0.794678,-0.79468,-0.794679,-0.794668,-0.794589,-0.794115,-0.791906,-0.783793,-0.760347,-0.706919,-0.610806,-0.474159,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
-0.005955,-0.015172,-0.031849,-0.056242,-0.086002,-0.118189,-0.152022,-0.189413,-0.233104,-0.284738,-0.344468,-0.411812,-0.486698,-0.569698,-0.661287,-0.760924,-0.866689,-0.975382,-1.08257,-1.182575,-1.26895,-1.33567,-1.378274,-1.393965,-1.380815,-1.337042,-1.261108,-1.152521,-1.012591,-0.844474,-0.652712,-0.442902,-0.221631,0.003741,0.225701,0.437443,0.63349,0.809797,0.963535,1.092864,1.196593,1.273667,1.322963,1.343811,1.336858,1.304519,1.250836,1.181105,1.101357,1.017338,0.933221,0.850941,0.770628,0.691519,0.612564,0.532772,0.451753,0.370461,0.291529,0.218751,0.15578,0.104382,0.063253,0.028746,-0.002785,-0.033094,-0.061958,-0.088111,-0.110089,-0.126962,-0.139099,-0.148352,-0.157388,-0.168906,-0.185528,-0.210049,-0.24532,-0.293656,-0.356246,-0.432885,-0.522186,-0.622097,-0.730108,-0.842865,-0.955876,-1.064111,-1.163161,-1.249948,-1.322687,-1.380775,-1.425016,-1.457661,-1.481808,-1.500435,-1.515632,-1.528213,-1.537458,-1.540788,-1.533514,-1.50922,-1.461162,-1.384516,-1.279091,-1.152306,-1.020906,-0.907669,-0.831388,-0.796344,-0.79125,-0.799007,-0.807436,-0.812365,-0.814371,-0.814977,-0.815115,-0.81514,-0.815143,-0.815142,-0.815132,-0.81505,-0.814565,-0.812298,-0.803977,-0.779927,-0.725123,-0.626534,-0.486369,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
-0.041778,-0.078962,-0.129925,-0.191242,-0.25866,-0.328792,-0.399242,-0.46821,-0.534558,-0.598114,-0.65966,-0.720552,-0.782424,-0.847148,-0.916494,-0.990973,-1.068523,-1.144296,-1.211759,-1.264028,-1.294457,-1.296572,-1.264378,-1.193807,-1.084656,-0.94129,-0.77121,-0.582504,-0.382048,-0.175552,0.031114,0.231413,0.419912,0.594719,0.757523,0.910795,1.054767,1.18658,1.301593,1.395111,1.463134,1.502382,1.510729,1.488237,1.437733,1.364132,1.273053,1.1697,1.05823,0.941503,0.821249,0.698645,0.575044,0.452768,0.335933,0.230379,0.141677,0.072466,0.021861,-0.012964,-0.035616,-0.050614,-0.063185,-0.077861,-0.096877,-0.11983,-0.145062,-0.171449,-0.198795,-0.227071,-0.256385,-0.288086,-0.325483,-0.37315,-0.435488,-0.51576,-0.615965,-0.737057,-0.87878,-1.039077,-1.21375,-1.396826,-1.580945,-1.757299,-1.915927,-2.047392,-2.145242,-2.207536,-2.236234,-2.234997,-2.207137,-2.154999,-2.080637,-1.986522,-1.875078,-1.747329,-1.602404,-1.439342,-1.260809,-1.076928,-0.906601,-0.772795,-0.691307,-0.660585,-0.66295,-0.676973,-0.689088,-0.695654,-0.698221,-0.698977,-0.699148,-0.699177,-0.699181,-0.699181,-0.699172,-0.699102,-0.698685,-0.696741,-0.689604,-0.668975,-0.621968,-0.537404,-0.417179,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
-0.096292,-0.149128,-0.20563,-0.261686,-0.318139,-0.378859,-0.44708,-0.523465,-0.606511,-0.693667,-0.781795,-0.867043,-0.944935,-1.011065,-1.061907,-1.095138,-1.109604,-1.105485,-1.084585,-1.050265,-1.006836,-0.958648,-0.909198,-0.860385,-0.811943,-0.761209,-0.703671,-0.634409,-0.54966,-0.447676,-0.328805,-0.19511,-0.049557,0.104635,0.263686,0.422783,0.57695,0.722727,0.858734,0.98471,1.100203,1.203834,1.293222,1.365393,1.417511,1.44748,1.454069,1.436909,1.396752,1.335635,1.256488,1.162607,1.057637,0.945748,0.831266,0.717866,0.608199,0.504242,0.407682,0.319728,0.24067,0.169992,0.106894,0.050142,-0.002738,-0.055142,-0.109197,-0.163848,-0.215483,-0.260266,-0.295853,-0.321743,-0.339331,-0.35236,-0.367077,-0.391231,-0.432193,-0.495323,-0.583224,-0.69559,-0.829074,-0.97718,-1.130976,-1.281077,-1.420042,-1.543557,-1.649815,-1.738074,-1.807727,-1.858417,-1.890787,-1.907043,-1.910653,-1.905186,-1.893129,-1.875946,-1.855541,-1.835389,-1.819449,-1.809175,-1.801177,-1.78768,-1.759695,-1.711395,-1.643963,-1.566813,-1.494181,-1.438115,-1.402868,-1.38495,-1.377637,-1.375254,-1.374638,-1.374512,-1.374492,-1.374489,-1.374489,-1.374487,-1.374469,-1.374331,-1.373513,-1.369691,-1.35566,-1.315107,-1.222698,-1.056458,-0.820112,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.084785,0.051949,-0.028808,-0.153135,-0.307661,-0.477679,-0.652121,-0.8242,-0.989408,-1.143655,-1.282926,-1.403864,-1.504239,-1.582787,-1.638544,-1.67029,-1.67663,-1.656408,-1.608815,-1.532923,-1.427234,-1.290044,-1.120735,-0.921145,-0.695802,-0.450776,-0.192616,0.071186,0.331482,0.579027,0.807475,1.014301,1.198576,1.358378,1.490322,1.590904,1.657913,1.690964,1.691375,1.662045,1.607454,1.533394,1.44595,1.350066,1.248672,1.142954,1.03316,0.919088,0.800325,0.676779,0.549426,0.420428,0.292288,0.166689,0.04401,-0.076016,-0.193216,-0.306664,-0.415151,-0.517415,-0.612207,-0.699106,-0.779539,-0.856717,-0.934651,-1.017391,-1.108735,-1.211624,-1.326919,-1.452444,-1.583248,-1.71293,-1.83507,-1.944181,-2.036334,-2.109717,-2.165161,-2.206288,-2.238605,-2.267285,-2.294442,-2.317445,-2.32913,-2.319456,-2.277626,-2.194495,-2.06639,-1.900805,-1.72042,-1.558608,-1.444362,-1.386543,-1.371713,-1.377224,-1.386065,-1.391668,-1.394026,-1.39475,-1.394919,-1.394948,-1.394952,-1.394951,-1.394933,-1.394793,-1.393962,-1.390083,-1.375843,-1.334686,-1.240901,-1.072187,-0.832322,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
-0.044105,-0.075412,-0.109435,-0.139429,-0.163391,-0.185597,-0.212766,-0.249458,-0.296751,-0.353709,-0.41897,-0.491261,-0.569422,-0.652513,-0.739883,-0.830856,-0.924155,-1.017446,-1.107293,-1.189558,-1.260179,-1.31612,-1.355951,-1.379375,-1.38565,-1.371803,-1.332241,-1.260684,-1.15336,-1.010995,-0.838161,-0.641006,-0.42564,-0.198658,0.031181,0.253104,0.457658,0.640346,0.801711,0.94413,1.068817,1.175063,1.260872,1.32372,1.361313,1.372487,1.357803,1.319338,1.259909,1.182485,1.090342,0.987481,0.878452,0.767701,0.65916,0.556173,0.461462,0.377066,0.304165,0.242666,0.191114,0.147569,0.110761,0.080169,0.055248,0.035319,0.020161,0.009877,0.004012,0.001259,0.000002,-0.001242,-0.003913,-0.009407,-0.018399,-0.030036,-0.042424,-0.054463,-0.066863,-0.08094,-0.096986,-0.114669,-0.134675,-0.158919,-0.189068,-0.225609,-0.268521,-0.318206,-0.375458,-0.440885,-0.514735,-0.597281,-0.689008,-0.790076,-0.899592,-1.015753,-1.136682,-1.260549,-1.384344,-1.502608,-1.607772,-1.691977,-1.74878,-1.773656,-1.763767,-1.718232,-1.63908,-1.531538,-1.402467,-1.257678,-1.10017,-0.930668,-0.750213,-0.563507,-0.381577,-0.222222,-0.105699,-0.044654,-0.034473,-0.054529,-0.081254,-0.100759,-0.110742,-0.114553,-0.115663,-0.115912,-0.115955,-0.115961,-0.115962,-0.11596,-0.115949,-0.11588,-0.115557,-0.114373,-0.110952,-0.103156,-0.08913,-0.069191,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
