@relation CharacterTrajectories_channel_1

@attribute channel_1_0 numeric
@attribute channel_1_1 numeric
@attribute channel_1_2 numeric
@attribute channel_1_3 numeric
@attribute channel_1_4 numeric
@attribute channel_1_5 numeric
@attribute channel_1_6 numeric
@attribute channel_1_7 numeric
@attribute channel_1_8 numeric
@attribute channel_1_9 numeric
@attribute channel_1_10 numeric
@attribute channel_1_11 numeric
@attribute channel_1_12 numeric
@attribute channel_1_13 numeric
@attribute channel_1_14 numeric
@attribute channel_1_15 numeric
@attribute channel_1_16 numeric
@attribute channel_1_17 numeric
@attribute channel_1_18 numeric
@attribute channel_1_19 numeric
@attribute channel_1_20 numeric
@attribute channel_1_21 numeric
@attribute channel_1_22 numeric
@attribute channel_1_23 numeric
@attribute channel_1_24 numeric
@attribute channel_1_25 numeric
@attribute channel_1_26 numeric
@attribute channel_1_27 numeric
@attribute channel_1_28 numeric
@attribute channel_1_29 numeric
@attribute channel_1_30 numeric
@attribute channel_1_31 numeric
@attribute channel_1_32 numeric
@attribute channel_1_33 numeric
@attribute channel_1_34 numeric
@attribute channel_1_35 numeric
@attribute channel_1_36 numeric
@attribute channel_1_37 numeric
@attribute channel_1_38 numeric
@attribute channel_1_39 numeric
@attribute channel_1_40 numeric
@attribute channel_1_41 numeric
@attribute channel_1_42 numeric
@attribute channel_1_43 numeric
@attribute channel_1_44 numeric
@attribute channel_1_45 numeric
@attribute channel_1_46 numeric
@attribute channel_1_47 numeric
@attribute channel_1_48 numeric
@attribute channel_1_49 numeric
@attribute channel_1_50 numeric
@attribute channel_1_51 numeric
@attribute channel_1_52 numeric
@attribute channel_1_53 numeric
@attribute channel_1_54 numeric
@attribute channel_1_55 numeric
@attribute channel_1_56 numeric
@attribute channel_1_57 numeric
@attribute channel_1_58 numeric
@attribute channel_1_59 numeric
@attribute channel_1_60 numeric
@attribute channel_1_61 numeric
@attribute channel_1_62 numeric
@attribute channel_1_63 numeric
@attribute channel_1_64 numeric
@attribute channel_1_65 numeric
@attribute channel_1_66 numeric
@attribute channel_1_67 numeric
@attribute channel_1_68 numeric
@attribute channel_1_69 numeric
@attribute channel_1_70 numeric
@attribute channel_1_71 numeric
@attribute channel_1_72 numeric
@attribute channel_1_73 numeric
@attribute channel_1_74 numeric
@attribute channel_1_75 numeric
@attribute channel_1_76 numeric
@attribute channel_1_77 numeric
@attribute channel_1_78 numeric
@attribute channel_1_79 numeric
@attribute channel_1_80 numeric
@attribute channel_1_81 numeric
@attribute channel_1_82 numeric
@attribute channel_1_83 numeric
@attribute channel_1_84 numeric
@attribute channel_1_85 numeric
@attribute channel_1_86 numeric
@attribute channel_1_87 numeric
@attribute channel_1_88 numeric
@attribute channel_1_89 numeric
@attribute channel_1_90 numeric
@attribute channel_1_91 numeric
@attribute channel_1_92 numeric
@attribute channel_1_93 numeric
@attribute channel_1_94 numeric
@attribute channel_1_95 numeric
@attribute channel_1_96 numeric
@attribute channel_1_97 numeric
@attribute channel_1_98 numeric
@attribute channel_1_99 numeric
@attribute channel_1_100 numeric
@attribute channel_1_101 numeric
@attribute channel_1_102 numeric
@attribute channel_1_103 numeric
@attribute channel_1_104 numeric
@attribute channel_1_105 numeric
@attribute channel_1_106 numeric
@attribute channel_1_107 numeric
@attribute channel_1_108 numeric
@attribute channel_1_109 numeric
@attribute channel_1_110 numeric
@attribute channel_1_111 numeric
@attribute channel_1_112 numeric
@attribute channel_1_113 numeric
@attribute channel_1_114 numeric
@attribute channel_1_115 numeric
@attribute channel_1_116 numeric
@attribute channel_1_117 numeric
@attribute channel_1_118 numeric
@attribute channel_1_119 numeric
@attribute channel_1_120 numeric
@attribute channel_1_121 numeric
@attribute channel_1_122 numeric
@attribute channel_1_123 numeric
@attribute channel_1_124 numeric
@attribute channel_1_125 numeric
@attribute channel_1_126 numeric
@attribute channel_1_127 numeric
@attribute channel_1_128 numeric
@attribute channel_1_129 numeric
@attribute channel_1_130 numeric
@attribute channel_1_131 numeric
@attribute channel_1_132 numeric
@attribute channel_1_133 numeric
@attribute channel_1_134 numeric
@attribute channel_1_135 numeric
@attribute channel_1_136 numeric
@attribute channel_1_137 numeric
@attribute channel_1_138 numeric
@attribute channel_1_139 numeric
@attribute channel_1_140 numeric
@attribute channel_1_141 numeric
@attribute channel_1_142 numeric
@attribute channel_1_143 numeric
@attribute channel_1_144 numeric
@attribute channel_1_145 numeric
@attribute channel_1_146 numeric
@attribute channel_1_147 numeric
@attribute channel_1_148 numeric
@attribute channel_1_149 numeric
@attribute channel_1_150 numeric
@attribute channel_1_151 numeric
@attribute channel_1_152 numeric
@attribute channel_1_153 numeric
@attribute channel_1_154 numeric
@attribute channel_1_155 numeric
@attribute channel_1_156 numeric
@attribute channel_1_157 numeric
@attribute channel_1_158 numeric
@attribute channel_1_159 numeric
@attribute channel_1_160 numeric
@attribute channel_1_161 numeric
@attribute channel_1_162 numeric
@attribute channel_1_163 numeric
@attribute channel_1_164 numeric
@attribute channel_1_165 numeric
@attribute channel_1_166 numeric
@attribute channel_1_167 numeric
@attribute channel_1_168 numeric
@attribute channel_1_169 numeric
@attribute channel_1_170 numeric
@attribute channel_1_171 numeric
@attribute channel_1_172 numeric
@attribute channel_1_173 numeric
@attribute channel_1_174 numeric
@attribute channel_1_175 numeric
@attribute channel_1_176 numeric
@attribute channel_1_177 numeric
@attribute channel_1_178 numeric
@attribute channel_1_179 numeric
@attribute channel_1_180 numeric
@attribute channel_1_181 numeric
@attribute target {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
0.171197,0.232294,0.283101,0.317539,0.334599,0.336393,0.326242,0.307462,0.282587,0.253083,0.219555,0.181953,0.139433,0.090404,0.033382,-0.031755,-0.103337,-0.178952,-0.256946,-0.336814,-0.418419,-0.501187,-0.584,-0.665625,-0.745212,-0.822366,-0.896483,-0.965899,-1.027735,-1.078526,-1.114881,-1.133817,-1.133009,-1.110996,-1.067172,-1.001757,-0.916012,-0.812301,-0.693526,-0.562259,-0.420207,-0.268366,-0.10792,0.058568,0.226618,0.390445,0.544156,0.682699,0.802266,0.900452,0.976588,1.032197,1.070894,1.097225,1.114791,1.124505,1.123878,1.107835,1.070762,1.008765,0.921129,0.810574,0.682397,0.542835,0.397166,0.248285,0.096604,-0.058537,-0.217312,-0.379278,-0.544108,-0.711239,-0.878299,-1.040407,-1.191533,-1.326717,-1.443263,-1.540503,-1.619068,-1.680396,-1.72633,-1.758566,-1.778333,-1.786764,-1.785675,-1.77782,-1.766006,-1.75149,-1.732897,-1.706643,-1.668425,-1.614266,-1.540331,-1.442464,-1.316833,-1.161608,-0.978075,-0.769987,-0.541972,-0.298917,-0.047262,0.202347,0.432417,0.61878,0.737762,0.780061,0.760625,0.712102,0.665367,0.635069,0.620537,0.615218,0.613713,0.613382,0.613326,0.613318,0.613316,0.613308,0.613247,0.612882,0.611176,0.604915,0.58682,0.545586,0.471407,0.365946,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.05551,0.074913,0.0906,0.100041,0.10175,0.094641,0.077812,0.050674,0.012619,-0.037371,-0.099779,-0.172719,-0.251703,-0.331646,-0.408771,-0.480768,-0.546138,-0.603982,-0.654042,-0.696386,-0.730905,-0.757052,-0.77376,-0.779387,-0.771914,-0.749551,-0.711421,-0.657876,-0.590245,-0.510296,-0.419951,-0.321333,-0.21666,-0.10782,0.003967,0.117947,0.233209,0.348188,0.46057,0.567496,0.665989,0.753677,0.829526,0.893968,0.948269,0.993732,1.031143,1.060228,1.079054,1.083897,1.070008,1.033078,0.97083,0.883997,0.776302,0.653677,0.523189,0.391652,0.263871,0.141077,0.020712,-0.101622,-0.229111,-0.362216,-0.499469,-0.638457,-0.775442,-0.904871,-1.02037,-1.116773,-1.191612,-1.245276,-1.280216,-1.300035,-1.308905,-1.311086,-1.310184,-1.308477,-1.306927,-1.305928,-1.305944,-1.307328,-1.309558,-1.310984,-1.309671,-1.304597,-1.296041,-1.28487,-1.271506,-1.255458,-1.235552,-1.210314,-1.178259,-1.138151,-1.089149,-1.03064,-0.962013,-0.882813,-0.793279,-0.694697,-0.589127,-0.478622,-0.364423,-0.246735,-0.125603,-0.002992,0.114576,0.214899,0.283538,0.312281,0.306398,0.282493,0.257816,0.2413,0.233226,0.230233,0.229378,0.229189,0.229156,0.229152,0.229151,0.229148,0.229125,0.228989,0.228352,0.226012,0.219251,0.203845,0.17613,0.136727,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.073987,0.092052,0.101907,0.10362,0.09918,0.090142,0.076953,0.059429,0.03678,0.007229,-0.031471,-0.080568,-0.139586,-0.207173,-0.282184,-0.363697,-0.450241,-0.539276,-0.627403,-0.711093,-0.787375,-0.853847,-0.908049,-0.947167,-0.968701,-0.97142,-0.955573,-0.922238,-0.872636,-0.807999,-0.729871,-0.640277,-0.541474,-0.435526,-0.324074,-0.208497,-0.090338,0.028212,0.14424,0.254847,0.358234,0.454047,0.542723,0.624716,0.700189,0.768996,0.830624,0.883983,0.927036,0.956572,0.968641,0.959757,0.928113,0.87405,0.799772,0.708939,0.606532,0.498736,0.392324,0.29361,0.207674,0.137998,0.085949,0.050244,0.027497,0.01385,0.006216,0.002393,0.000758,0.000142,-0.000256,-0.001246,-0.004326,-0.012431,-0.030208,-0.063304,-0.11682,-0.193901,-0.295224,-0.419274,-0.562713,-0.720346,-0.88475,-1.046349,-1.194818,-1.32159,-1.421867,-1.494832,-1.5424,-1.567955,-1.575869,-1.571389,-1.560054,-1.546613,-1.534149,-1.52394,-1.51592,-1.509326,-1.503049,-1.495366,-1.483356,-1.462667,-1.427819,-1.372868,-1.292187,-1.181108,-1.036199,-0.855322,-0.637953,-0.385981,-0.104532,0.197955,0.510191,0.817314,1.097793,1.32163,1.458153,1.494954,1.452442,1.375206,1.304913,1.260373,1.23927,1.231604,1.229446,1.228974,1.228893,1.228882,1.228879,1.228863,1.22874,1.228008,1.224591,1.212047,1.175789,1.09317,0.944541,0.733233,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.061621,0.084813,0.105285,0.12074,0.130196,0.133161,0.129314,0.118901,0.103041,0.083355,0.061016,0.035659,0.005055,-0.033684,-0.082319,-0.141135,-0.210106,-0.289636,-0.379841,-0.479508,-0.585856,-0.694808,-0.80105,-0.897981,-0.978276,-1.035184,-1.063891,-1.062237,-1.03067,-0.971805,-0.889873,-0.790147,-0.678346,-0.56001,-0.439764,-0.320581,-0.203582,-0.088828,0.023232,0.130903,0.231859,0.324513,0.408592,0.484634,0.553487,0.616325,0.674713,0.730334,0.784441,0.837306,0.88794,0.934211,0.973018,1.000206,1.010585,0.998792,0.960988,0.896326,0.807232,0.69872,0.57741,0.450194,0.322151,0.194377,0.0635,-0.076153,-0.229199,-0.397333,-0.579855,-0.774771,-0.978584,-1.185139,-1.385447,-1.569643,-1.730253,-1.864584,-1.974593,-2.064512,-2.138144,-2.197376,-2.241939,-2.269727,-2.277384,-2.261054,-2.216923,-2.141555,-2.032363,-1.888236,-1.709886,-1.499682,-1.261257,-0.999093,-0.718113,-0.423288,-0.119366,0.189252,0.498398,0.803171,1.095091,1.357568,1.563925,1.685577,1.711152,1.661099,1.579341,1.506636,1.460968,1.439414,1.4316,1.429403,1.428921,1.428839,1.428828,1.428825,1.428806,1.428663,1.427812,1.423839,1.409253,1.367097,1.271035,1.098223,0.852534,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.078797,0.104311,0.124005,0.136735,0.143619,0.145585,0.142082,0.131561,0.112518,0.084,0.045375,-0.004195,-0.065903,-0.14073,-0.228562,-0.327622,-0.43443,-0.544316,-0.652451,-0.754791,-0.84819,-0.929762,-0.996417,-1.045117,-1.073406,-1.079549,-1.062335,-1.021132,-0.956395,-0.870064,-0.765326,-0.64597,-0.515917,-0.378947,-0.238241,-0.09593,0.046632,0.187901,0.325675,0.457512,0.581036,0.693546,0.791821,0.872863,0.935014,0.978418,1.004484,1.014754,1.009949,0.989823,0.953733,0.901247,0.832433,0.748218,0.651016,0.545209,0.436902,0.332873,0.239084,0.159375,0.09462,0.042176,-0.004316,-0.053874,-0.115488,-0.195231,-0.295036,-0.413433,-0.546973,-0.690974,-0.839424,-0.985055,-1.120529,-1.240223,-1.341216,-1.422808,-1.485344,-1.529507,-1.556525,-1.568669,-1.569319,-1.562466,-1.552029,-1.541307,-1.532574,-1.526696,-1.522827,-1.518446,-1.509823,-1.492634,-1.462483,-1.415309,-1.347713,-1.257299,-1.142953,-1.004749,-0.843539,-0.660655,-0.457967,-0.23805,-0.004345,0.237997,0.479636,0.703624,0.884948,0.998258,1.033159,1.005107,0.948494,0.895786,0.862035,0.845941,0.840069,0.838411,0.838047,0.837985,0.837976,0.837974,0.837963,0.837879,0.83738,0.83505,0.826496,0.801772,0.745434,0.644083,0.499992,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.144769,0.184822,0.21166,0.224516,0.226525,0.220838,0.209114,0.192042,0.169857,0.142155,0.10764,0.064163,0.008901,-0.061373,-0.149482,-0.256394,-0.380187,-0.516386,-0.659166,-0.802231,-0.939049,-1.062961,-1.167577,-1.247279,-1.297631,-1.315814,-1.301151,-1.255312,-1.18175,-1.084572,-0.967669,-0.834604,-0.688897,-0.534115,-0.373698,-0.210787,-0.048123,0.111879,0.266622,0.412773,0.546559,0.664956,0.76666,0.852284,0.924196,0.98616,1.042351,1.095725,1.146577,1.192185,1.227719,1.247739,1.247294,1.222221,1.169372,1.087513,0.978534,0.847882,0.703482,0.553369,0.403312,0.255947,0.111841,-0.028555,-0.163753,-0.291834,-0.41186,-0.524198,-0.629262,-0.72627,-0.813566,-0.890183,-0.957123,-1.017198,-1.07361,-1.128505,-1.182633,-1.236074,-1.289091,-1.342317,-1.396378,-1.451576,-1.507916,-1.565263,-1.623263,-1.681036,-1.736932,-1.788657,-1.833611,-1.869021,-1.891664,-1.897522,-1.881635,-1.838279,-1.761521,-1.646139,-1.488453,-1.286671,-1.041266,-0.756706,-0.44536,-0.132545,0.142282,0.336009,0.424495,0.420605,0.367253,0.309103,0.2696,0.250192,0.242986,0.240929,0.240474,0.240396,0.240386,0.240384,0.240381,0.240357,0.240214,0.239545,0.237091,0.229999,0.213838,0.184764,0.143429,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.055387,0.072081,0.085296,0.094781,0.10094,0.103643,0.102296,0.096505,0.086361,0.07216,0.053555,0.028515,-0.006647,-0.055288,-0.118174,-0.193479,-0.278664,-0.371728,-0.470905,-0.573887,-0.677414,-0.777223,-0.868225,-0.945033,-1.002874,-1.038382,-1.049682,-1.036086,-0.998308,-0.939097,-0.863212,-0.776297,-0.683488,-0.58865,-0.494225,-0.401251,-0.309483,-0.217852,-0.125123,-0.030376,0.066645,0.16512,0.26317,0.358645,0.449899,0.535795,0.615361,0.687586,0.751287,0.804988,0.847049,0.876094,0.891357,0.892686,0.880184,0.853899,0.813952,0.761025,0.696621,0.622905,0.542461,0.458248,0.373606,0.292053,0.216879,0.150878,0.09626,0.054098,0.022885,-0.002905,-0.032564,-0.076472,-0.142228,-0.232007,-0.342874,-0.469455,-0.606455,-0.749024,-0.891692,-1.02825,-1.153493,-1.265131,-1.363849,-1.451533,-1.529322,-1.596884,-1.653053,-1.697098,-1.729648,-1.752626,-1.768456,-1.779399,-1.787311,-1.793365,-1.797556,-1.79828,-1.792141,-1.774019,-1.7375,-1.675679,-1.582182,-1.452285,-1.283885,-1.077858,-0.837636,-0.568591,-0.278159,0.022852,0.318295,0.585377,0.79636,0.926788,0.969591,0.944168,0.887997,0.835202,0.801377,0.785271,0.779405,0.777752,0.777389,0.777327,0.777319,0.777317,0.777306,0.777229,0.776766,0.774604,0.766669,0.743735,0.691475,0.597461,0.4638,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.07156,0.096151,0.116751,0.131596,0.140753,0.145134,0.145741,0.143232,0.13772,0.128762,0.115402,0.096103,0.068656,0.030335,-0.02137,-0.087438,-0.166452,-0.255285,-0.350602,-0.449357,-0.54809,-0.642588,-0.728729,-0.803697,-0.866425,-0.91704,-0.955779,-0.982105,-0.994603,-0.991623,-0.972023,-0.935402,-0.881893,-0.812005,-0.726733,-0.627791,-0.517687,-0.39947,-0.276252,-0.150648,-0.024355,0.101797,0.227078,0.349901,0.467541,0.576763,0.674649,0.759064,0.828878,0.884232,0.92665,0.958489,0.981598,0.995997,0.999604,0.98917,0.961623,0.915018,0.848956,0.76481,0.665997,0.558005,0.447757,0.342321,0.24758,0.167554,0.104427,0.058706,0.029073,0.012341,0.004141,0.000021,-0.004028,-0.011892,-0.02756,-0.054476,-0.09447,-0.147459,-0.212153,-0.286736,-0.368847,-0.455277,-0.542254,-0.62644,-0.706039,-0.781383,-0.854751,-0.929588,-1.009321,-1.096224,-1.190757,-1.291517,-1.395467,-1.498124,-1.593831,-1.676602,-1.741494,-1.785663,-1.808392,-1.810483,-1.793807,-1.761114,-1.715583,-1.659879,-1.595148,-1.520524,-1.43354,-1.33127,-1.211433,-1.072861,-0.915456,-0.740109,-0.548606,-0.3434,-0.127463,0.095422,0.320066,0.539355,0.743656,0.919878,1.051759,1.124871,1.13658,1.102664,1.051101,1.006357,0.978617,0.96563,0.960946,0.959634,0.959347,0.959298,0.959292,0.95929,0.959277,0.959181,0.95861,0.955942,0.94615,0.917846,0.853352,0.737329,0.572377,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.088516,0.116884,0.138632,0.151816,0.157171,0.156334,0.150328,0.139125,0.122296,0.099841,0.071975,0.037836,-0.005177,-0.059928,-0.12725,-0.205678,-0.293321,-0.389102,-0.491991,-0.599695,-0.708389,-0.813324,-0.909359,-0.991063,-1.052964,-1.090462,-1.101071,-1.085034,-1.044891,-0.984384,-0.907482,-0.817914,-0.719135,-0.614269,-0.505683,-0.394462,-0.280384,-0.162498,-0.039898,0.087453,0.217834,0.347623,0.472409,0.588382,0.692698,0.783143,0.858105,0.916987,0.960416,0.989789,1.00637,1.010483,1.001318,0.977352,0.936948,0.87884,0.802729,0.710095,0.604832,0.493084,0.382114,0.278742,0.187986,0.112041,0.049597,-0.003889,-0.054296,-0.106338,-0.16257,-0.224204,-0.291903,-0.365593,-0.44426,-0.526547,-0.611683,-0.699811,-0.791404,-0.886366,-0.983586,-1.081072,-1.176253,-1.266299,-1.348593,-1.421427,-1.484547,-1.539065,-1.58682,-1.629804,-1.669965,-1.709199,-1.749148,-1.79065,-1.833028,-1.873675,-1.908128,-1.930373,-1.933108,-1.908023,-1.846483,-1.740898,-1.586543,-1.382844,-1.133315,-0.844554,-0.525456,-0.187082,0.157487,0.493886,0.806569,1.076896,1.281846,1.400201,1.427269,1.38535,1.315126,1.252697,1.213602,1.195205,1.188551,1.186684,1.186276,1.186206,1.186197,1.186194,1.186179,1.18606,1.185354,1.182055,1.169946,1.134948,1.055199,0.911732,0.707764,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.159553,0.21187,0.252158,0.275631,0.282207,0.273982,0.2531,0.220734,0.176934,0.121131,0.052839,-0.028075,-0.121417,-0.226438,-0.341434,-0.46388,-0.591145,-0.720914,-0.850852,-0.977975,-1.098335,-1.207034,-1.298279,-1.365601,-1.402644,-1.404505,-1.368932,-1.296706,-1.191191,-1.057472,-0.901458,-0.729025,-0.545211,-0.353581,-0.156173,0.045467,0.248558,0.448036,0.637113,0.80878,0.957072,1.077589,1.167661,1.226596,1.256041,1.260018,1.244012,1.213018,1.169448,1.112372,1.038815,0.946333,0.834849,0.70629,0.562504,0.403752,0.229553,0.0412,-0.156779,-0.357908,-0.556564,-0.749505,-0.93491,-1.110431,-1.272631,-1.418352,-1.546341,-1.657339,-1.75279,-1.833577,-1.899656,-1.950386,-1.985121,-2.00388,-2.007886,-1.999678,-1.982608,-1.959769,-1.932783,-1.900994,-1.861324,-1.808639,-1.73641,-1.637728,-1.506729,-1.340029,-1.137636,-0.903677,-0.648372,-0.391562,-0.163999,0.000333,0.081587,0.088389,0.053289,0.011336,-0.018122,-0.032868,-0.038414,-0.040012,-0.040368,-0.040429,-0.040438,-0.040438,-0.040438,-0.040434,-0.04041,-0.040297,-0.039885,-0.038691,-0.035973,-0.031082,-0.024128,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.020382,0.028557,0.035503,0.040925,0.045695,0.051093,0.058066,0.066645,0.07535,0.081213,0.081185,0.074053,0.060671,0.041904,0.016619,-0.017773,-0.06284,-0.117865,-0.181276,-0.2527,-0.333102,-0.423351,-0.523144,-0.630939,-0.74407,-0.85845,-0.968123,-1.06525,-1.140896,-1.186623,-1.196322,-1.16745,-1.101145,-1.001463,-0.874307,-0.726554,-0.565419,-0.397717,-0.228672,-0.06078,0.105792,0.270945,0.432643,0.587152,0.730612,0.86012,0.974036,1.07208,1.155143,1.224365,1.279515,1.31745,1.331894,1.315278,1.261916,1.170544,1.044576,0.890251,0.714209,0.521953,0.317475,0.103595,-0.117487,-0.343762,-0.573247,-0.803857,-1.032788,-1.255301,-1.463987,-1.650038,-1.806375,-1.930159,-2.022558,-2.086449,-2.124518,-2.13898,-2.131968,-2.105462,-2.061015,-2.00013,-1.925145,-1.839512,-1.746896,-1.649859,-1.549298,-1.444968,-1.336354,-1.223104,-1.104947,-0.9816,-0.852971,-0.719377,-0.581441,-0.439706,-0.294332,-0.145175,0.007429,0.160639,0.305958,0.42773,0.507874,0.537049,0.523429,0.488992,0.455519,0.433668,0.423129,0.419255,0.418155,0.417912,0.417871,0.417865,0.417864,0.417858,0.417817,0.417568,0.416406,0.41214,0.399811,0.371718,0.321178,0.249326,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.04721,0.058955,0.067871,0.075663,0.083745,0.091769,0.098568,0.1034,0.105722,0.104316,0.097108,0.081841,0.056822,0.020741,-0.028403,-0.093553,-0.176866,-0.27771,-0.392614,-0.516802,-0.645484,-0.774221,-0.898785,-1.014933,-1.11839,-1.205247,-1.272501,-1.318054,-1.339993,-1.335882,-1.303105,-1.24022,-1.148073,-1.029502,-0.888096,-0.727559,-0.552128,-0.366926,-0.177583,0.010068,0.189855,0.355611,0.50238,0.627389,0.729825,0.809901,0.868231,0.90599,0.925423,0.929925,0.923384,0.909287,0.890132,0.867211,0.840712,0.810056,0.774298,0.732421,0.683492,0.626744,0.561754,0.488943,0.410137,0.328638,0.24864,0.174319,0.108659,0.051839,-0.000113,-0.054688,-0.119559,-0.198678,-0.291038,-0.392792,-0.50025,-0.611022,-0.723064,-0.833587,-0.93961,-1.039637,-1.134472,-1.226053,-1.315226,-1.400313,-1.477385,-1.541691,-1.589215,-1.617787,-1.627499,-1.620358,-1.599426,-1.56805,-1.52957,-1.48722,-1.443721,-1.400457,-1.356704,-1.3095,-1.254466,-1.187235,-1.104556,-1.004552,-0.886495,-0.750623,-0.597963,-0.429903,-0.247555,-0.051319,0.158745,0.381124,0.609312,0.827406,1.008759,1.123973,1.158514,1.126375,1.063606,1.005309,0.967965,0.950145,0.943639,0.941801,0.941398,0.941329,0.941319,0.941317,0.941305,0.94121,0.94065,0.938032,0.928423,0.90065,0.837364,0.723515,0.561654,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.148713,0.19138,0.220581,0.235343,0.239238,0.235604,0.224851,0.205001,0.173806,0.130384,0.075301,0.009399,-0.067095,-0.154115,-0.250605,-0.354146,-0.461572,-0.569616,-0.674947,-0.773888,-0.862284,-0.935602,-0.989239,-1.01922,-1.023284,-1.001757,-0.957483,-0.894727,-0.817855,-0.730746,-0.637051,-0.540394,-0.443725,-0.348355,-0.253729,-0.158198,-0.06029,0.040114,0.141421,0.241254,0.337774,0.42997,0.516838,0.596695,0.667305,0.726585,0.773334,0.807529,0.830072,0.842259,0.84534,0.840245,0.827478,0.807184,0.77932,0.74372,0.70012,0.648316,0.588488,0.521553,0.449394,0.374763,0.300841,0.230824,0.167787,0.114273,0.071108,0.036212,0.004925,-0.028179,-0.067605,-0.116262,-0.175256,-0.243884,-0.320086,-0.400926,-0.482506,-0.559931,-0.628358,-0.684817,-0.729396,-0.764984,-0.796082,-0.827673,-0.864527,-0.910635,-0.968687,-1.039844,-1.123803,-1.218739,-1.321153,-1.426152,-1.528463,-1.623659,-1.70881,-1.782346,-1.843385,-1.890775,-1.922181,-1.933957,-1.922249,-1.8845,-1.819839,-1.728301,-1.610554,-1.469147,-1.309794,-1.14044,-0.968254,-0.797191,-0.628086,-0.460426,-0.293903,-0.129887,0.025684,0.159388,0.253136,0.295276,0.291447,0.262776,0.231928,0.210985,0.200676,0.196841,0.195744,0.195501,0.195459,0.195453,0.195453,0.19545,0.19543,0.195314,0.19477,0.192775,0.187009,0.173868,0.150229,0.11662,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
