@relation CharacterTrajectories_channel_2

@attribute channel_2_0 numeric
@attribute channel_2_1 numeric
@attribute channel_2_2 numeric
@attribute channel_2_3 numeric
@attribute channel_2_4 numeric
@attribute channel_2_5 numeric
@attribute channel_2_6 numeric
@attribute channel_2_7 numeric
@attribute channel_2_8 numeric
@attribute channel_2_9 numeric
@attribute channel_2_10 numeric
@attribute channel_2_11 numeric
@attribute channel_2_12 numeric
@attribute channel_2_13 numeric
@attribute channel_2_14 numeric
@attribute channel_2_15 numeric
@attribute channel_2_16 numeric
@attribute channel_2_17 numeric
@attribute channel_2_18 numeric
@attribute channel_2_19 numeric
@attribute channel_2_20 numeric
@attribute channel_2_21 numeric
@attribute channel_2_22 numeric
@attribute channel_2_23 numeric
@attribute channel_2_24 numeric
@attribute channel_2_25 numeric
@attribute channel_2_26 numeric
@attribute channel_2_27 numeric
@attribute channel_2_28 numeric
@attribute channel_2_29 numeric
@attribute channel_2_30 numeric
@attribute channel_2_31 numeric
@attribute channel_2_32 numeric
@attribute channel_2_33 numeric
@attribute channel_2_34 numeric
@attribute channel_2_35 numeric
@attribute channel_2_36 numeric
@attribute channel_2_37 numeric
@attribute channel_2_38 numeric
@attribute channel_2_39 numeric
@attribute channel_2_40 numeric
@attribute channel_2_41 numeric
@attribute channel_2_42 numeric
@attribute channel_2_43 numeric
@attribute channel_2_44 numeric
@attribute channel_2_45 numeric
@attribute channel_2_46 numeric
@attribute channel_2_47 numeric
@attribute channel_2_48 numeric
@attribute channel_2_49 numeric
@attribute channel_2_50 numeric
@attribute channel_2_51 numeric
@attribute channel_2_52 numeric
@attribute channel_2_53 numeric
@attribute channel_2_54 numeric
@attribute channel_2_55 numeric
@attribute channel_2_56 numeric
@attribute channel_2_57 numeric
@attribute channel_2_58 numeric
@attribute channel_2_59 numeric
@attribute channel_2_60 numeric
@attribute channel_2_61 numeric
@attribute channel_2_62 numeric
@attribute channel_2_63 numeric
@attribute channel_2_64 numeric
@attribute channel_2_65 numeric
@attribute channel_2_66 numeric
@attribute channel_2_67 numeric
@attribute channel_2_68 numeric
@attribute channel_2_69 numeric
@attribute channel_2_70 numeric
@attribute channel_2_71 numeric
@attribute channel_2_72 numeric
@attribute channel_2_73 numeric
@attribute channel_2_74 numeric
@attribute channel_2_75 numeric
@attribute channel_2_76 numeric
@attribute channel_2_77 numeric
@attribute channel_2_78 numeric
@attribute channel_2_79 numeric
@attribute channel_2_80 numeric
@attribute channel_2_81 numeric
@attribute channel_2_82 numeric
@attribute channel_2_83 numeric
@attribute channel_2_84 numeric
@attribute channel_2_85 numeric
@attribute channel_2_86 numeric
@attribute channel_2_87 numeric
@attribute channel_2_88 numeric
@attribute channel_2_89 numeric
@attribute channel_2_90 numeric
@attribute channel_2_91 numeric
@attribute channel_2_92 numeric
@attribute channel_2_93 numeric
@attribute channel_2_94 numeric
@attribute channel_2_95 numeric
@attribute channel_2_96 numeric
@attribute channel_2_97 numeric
@attribute channel_2_98 numeric
@attribute channel_2_99 numeric
@attribute channel_2_100 numeric
@attribute channel_2_101 numeric
@attribute channel_2_102 numeric
@attribute channel_2_103 numeric
@attribute channel_2_104 numeric
@attribute channel_2_105 numeric
@attribute channel_2_106 numeric
@attribute channel_2_107 numeric
@attribute channel_2_108 numeric
@attribute channel_2_109 numeric
@attribute channel_2_110 numeric
@attribute channel_2_111 numeric
@attribute channel_2_112 numeric
@attribute channel_2_113 numeric
@attribute channel_2_114 numeric
@attribute channel_2_115 numeric
@attribute channel_2_116 numeric
@attribute channel_2_117 numeric
@attribute channel_2_118 numeric
@attribute channel_2_119 numeric
@attribute channel_2_120 numeric
@attribute channel_2_121 numeric
@attribute channel_2_122 numeric
@attribute channel_2_123 numeric
@attribute channel_2_124 numeric
@attribute channel_2_125 numeric
@attribute channel_2_126 numeric
@attribute channel_2_127 numeric
@attribute channel_2_128 numeric
@attribute channel_2_129 numeric
@attribute channel_2_130 numeric
@attribute channel_2_131 numeric
@attribute channel_2_132 numeric
@attribute channel_2_133 numeric
@attribute channel_2_134 numeric
@attribute channel_2_135 numeric
@attribute channel_2_136 numeric
@attribute channel_2_137 numeric
@attribute channel_2_138 numeric
@attribute channel_2_139 numeric
@attribute channel_2_140 numeric
@attribute channel_2_141 numeric
@attribute channel_2_142 numeric
@attribute channel_2_143 numeric
@attribute channel_2_144 numeric
@attribute channel_2_145 numeric
@attribute channel_2_146 numeric
@attribute channel_2_147 numeric
@attribute channel_2_148 numeric
@attribute channel_2_149 numeric
@attribute channel_2_150 numeric
@attribute channel_2_151 numeric
@attribute channel_2_152 numeric
@attribute channel_2_153 numeric
@attribute channel_2_154 numeric
@attribute channel_2_155 numeric
@attribute channel_2_156 numeric
@attribute channel_2_157 numeric
@attribute channel_2_158 numeric
@attribute channel_2_159 numeric
@attribute channel_2_160 numeric
@attribute channel_2_161 numeric
@attribute channel_2_162 numeric
@attribute channel_2_163 numeric
@attribute channel_2_164 numeric
@attribute channel_2_165 numeric
@attribute channel_2_166 numeric
@attribute channel_2_167 numeric
@attribute channel_2_168 numeric
@attribute channel_2_169 numeric
@attribute channel_2_170 numeric
@attribute channel_2_171 numeric
@attribute channel_2_172 numeric
@attribute channel_2_173 numeric
@attribute channel_2_174 numeric
@attribute channel_2_175 numeric
@attribute channel_2_176 numeric
@attribute channel_2_177 numeric
@attribute channel_2_178 numeric
@attribute channel_2_179 numeric
@attribute channel_2_180 numeric
@attribute channel_2_181 numeric
@attribute target {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
0.603847,0.759741,0.860015,0.907857,0.920916,0.916316,0.906363,0.897495,0.888443,0.873452,0.850305,0.823498,0.797782,0.770015,0.73096,0.67638,0.612923,0.550099,0.488891,0.42221,0.347049,0.274662,0.225926,0.211973,0.219087,0.218971,0.195656,0.155892,0.113094,0.072063,0.033619,0.003878,-0.00862,-0.000934,0.021514,0.04631,0.05966,0.056979,0.048078,0.04806,0.063268,0.087604,0.11054,0.125238,0.129062,0.122118,0.109372,0.099065,0.093907,0.088517,0.079832,0.074001,0.077935,0.091293,0.114683,0.158664,0.231655,0.320471,0.394787,0.431537,0.42586,0.381338,0.304237,0.209737,0.12145,0.05789,0.022422,0.006998,0.00175,0.000349,0.000055,0.000007,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000001,-0.000009,-0.000074,-0.000473,-0.002429,-0.010134,-0.034676,-0.09847,-0.234819,-0.475478,-0.826049,-1.245077,-1.652191,-1.970763,-2.170331,-2.267287,-2.291145,-2.26234,-2.199137,-2.126583,-2.067979,-2.032646,-2.016379,-2.010592,-2.008992,-2.008646,-2.008588,-2.00858,-2.008577,-2.00855,-2.008349,-2.007153,-2.001568,-1.981064,-1.921802,-1.786762,-1.543831,-1.198453,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.691226,0.867335,0.962845,0.976419,0.932924,0.859858,0.773816,0.682173,0.592126,0.516043,0.466779,0.447322,0.446844,0.448717,0.441173,0.419215,0.380898,0.328442,0.272072,0.225257,0.193828,0.173266,0.154904,0.130138,0.093006,0.046156,0.001739,-0.02931,-0.045779,-0.05032,-0.041421,-0.017636,0.014893,0.045616,0.067717,0.079842,0.084238,0.086741,0.094381,0.108991,0.125146,0.136749,0.143281,0.146874,0.146945,0.143786,0.145314,0.16284,0.20036,0.254618,0.324778,0.413396,0.51489,0.607582,0.660292,0.648798,0.572557,0.46091,0.357514,0.289696,0.253167,0.228728,0.207526,0.195531,0.200061,0.218557,0.237709,0.23978,0.213175,0.161537,0.10211,0.053114,0.022542,0.007764,0.002162,0.000485,0.000088,0.000013,0.000001,-0.000007,-0.000056,-0.000376,-0.002026,-0.008833,-0.031394,-0.091754,-0.223137,-0.458467,-0.811216,-1.263119,-1.7667,-2.253572,-2.643499,-2.867325,-2.904976,-2.804716,-2.654383,-2.526965,-2.44989,-2.414623,-2.402156,-2.398722,-2.397982,-2.397857,-2.397841,-2.397836,-2.397804,-2.397564,-2.396136,-2.389469,-2.364991,-2.294245,-2.133034,-1.843023,-1.430712,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.570825,0.763938,0.902599,0.965004,0.955859,0.897199,0.817141,0.739418,0.675134,0.620654,0.563017,0.490502,0.403056,0.315506,0.249643,0.219521,0.221358,0.236527,0.243954,0.232384,0.20683,0.184539,0.17926,0.187357,0.192813,0.185717,0.17095,0.158009,0.148577,0.138229,0.124834,0.108962,0.090649,0.072811,0.063878,0.06983,0.085235,0.096584,0.093104,0.072907,0.042502,0.01336,-0.003453,-0.003497,0.007346,0.01579,0.011634,-0.002574,-0.014077,-0.01196,0.005174,0.031379,0.059677,0.086211,0.109374,0.12598,0.131102,0.123249,0.10737,0.091161,0.080322,0.077606,0.082841,0.092003,0.098929,0.10167,0.108318,0.134625,0.192048,0.274776,0.358501,0.414477,0.426472,0.396122,0.338012,0.274646,0.230996,0.222857,0.246019,0.279376,0.300878,0.302236,0.29137,0.28252,0.28189,0.279914,0.258623,0.209506,0.143361,0.081196,0.037641,0.014183,0.004321,0.00106,0.000208,0.000033,0.000004,-0.000001,-0.00001,-0.00008,-0.0005,-0.002503,-0.010094,-0.033136,-0.089682,-0.203194,-0.392437,-0.659784,-0.988476,-1.350826,-1.715378,-2.043986,-2.290775,-2.419972,-2.432081,-2.367912,-2.282337,-2.213455,-2.172486,-2.153412,-2.146302,-2.144163,-2.143643,-2.143541,-2.143525,-2.143523,-2.14352,-2.143491,-2.143277,-2.142001,-2.13604,-2.114159,-2.050916,-1.906803,-1.647551,-1.278969,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.417049,0.610052,0.815929,1.009457,1.162444,1.255601,1.288881,1.2756,1.226665,1.147128,1.047637,0.948453,0.866739,0.80561,0.758285,0.715821,0.666532,0.595855,0.498129,0.388941,0.297622,0.244422,0.227426,0.228075,0.222459,0.191108,0.130129,0.056972,-0.001381,-0.029393,-0.029462,-0.010493,0.021987,0.065573,0.118609,0.177969,0.234562,0.273049,0.281342,0.261903,0.233194,0.218596,0.22933,0.253681,0.26383,0.238097,0.179163,0.110286,0.054965,0.022035,0.007071,0.001809,0.000368,0.000059,0.000008,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000002,-0.000022,-0.000176,-0.001124,-0.005753,-0.023697,-0.079112,-0.215914,-0.486867,-0.91899,-1.475797,-2.056459,-2.543645,-2.860999,-2.996303,-2.988543,-2.901776,-2.79849,-2.718374,-2.672068,-2.651419,-2.644234,-2.642275,-2.641856,-2.641785,-2.641776,-2.641771,-2.641736,-2.641472,-2.639899,-2.632553,-2.605585,-2.527642,-2.350031,-2.030517,-1.57626,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.875808,1.148693,1.343585,1.440298,1.45376,1.413719,1.342498,1.247765,1.133097,1.009534,0.892519,0.789706,0.695864,0.602212,0.511021,0.437067,0.391421,0.366763,0.341122,0.293423,0.216024,0.118865,0.026448,-0.032057,-0.039671,-0.006813,0.03326,0.051282,0.04392,0.027511,0.015701,0.007904,-0.003284,-0.018317,-0.026582,-0.01635,0.012791,0.04956,0.081717,0.10495,0.123518,0.145524,0.175169,0.205546,0.220283,0.206717,0.169891,0.133392,0.123807,0.149999,0.194743,0.22665,0.222335,0.181022,0.121638,0.067123,0.030262,0.01109,0.003288,0.000785,0.00015,0.000023,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000001,-0.000012,-0.000097,-0.000633,-0.003306,-0.013942,-0.047848,-0.13491,-0.316254,-0.625327,-1.060494,-1.570112,-2.064063,-2.446074,-2.652573,-2.6818,-2.592672,-2.46745,-2.365871,-2.306573,-2.280234,-2.271153,-2.268703,-2.268185,-2.268098,-2.268087,-2.268083,-2.268053,-2.267826,-2.266475,-2.260169,-2.237015,-2.170097,-2.01761,-1.743293,-1.353292,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.735508,0.969158,1.144043,1.233123,1.234269,1.168897,1.068793,0.956998,0.843089,0.736424,0.652822,0.600003,0.564106,0.523537,0.475662,0.438954,0.427413,0.432701,0.433633,0.415534,0.380238,0.344372,0.32583,0.32365,0.31348,0.272521,0.208182,0.151995,0.125573,0.124021,0.131777,0.139167,0.141008,0.134234,0.122553,0.113465,0.107383,0.097541,0.081961,0.067564,0.059973,0.055309,0.046152,0.033092,0.025868,0.032881,0.052915,0.07669,0.093175,0.096085,0.087482,0.073829,0.058628,0.042375,0.027913,0.019278,0.015479,0.012106,0.009225,0.010338,0.013819,0.01449,0.014223,0.021712,0.041432,0.070985,0.107998,0.151913,0.200732,0.250826,0.295272,0.31904,0.304285,0.247592,0.168083,0.093969,0.042924,0.015931,0.004782,0.001156,0.000224,0.000035,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000002,-0.00002,-0.00016,-0.001006,-0.00504,-0.02022,-0.065453,-0.172547,-0.375156,-0.684601,-1.073687,-1.490437,-1.887923,-2.233477,-2.49491,-2.64021,-2.662433,-2.595265,-2.494548,-2.405679,-2.347421,-2.317298,-2.304794,-2.300622,-2.299509,-2.299272,-2.299233,-2.299227,-2.299223,-2.299193,-2.298963,-2.297594,-2.291201,-2.267729,-2.199892,-2.045312,-1.767228,-1.371873,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.448071,0.667348,0.861842,0.988709,1.037814,1.026459,0.979609,0.920475,0.86994,0.839871,0.825863,0.814312,0.796445,0.770437,0.73408,0.684258,0.622535,0.554132,0.48317,0.415786,0.364203,0.337337,0.326954,0.310472,0.26925,0.201788,0.121041,0.044114,-0.014833,-0.048112,-0.057086,-0.050587,-0.038145,-0.025103,-0.013506,-0.003407,0.007788,0.022658,0.038854,0.052023,0.065902,0.092749,0.138376,0.191649,0.233668,0.252388,0.244427,0.210285,0.156439,0.099717,0.061332,0.052568,0.067022,0.087537,0.101049,0.108269,0.119651,0.141327,0.166344,0.182342,0.187217,0.19338,0.213933,0.245929,0.26986,0.265361,0.226482,0.164671,0.100371,0.050502,0.020691,0.006828,0.001799,0.000376,0.000062,0.000008,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000003,-0.000028,-0.000222,-0.001413,-0.007189,-0.029423,-0.097592,-0.264534,-0.591564,-1.102891,-1.73431,-2.331529,-2.726078,-2.839914,-2.728377,-2.524808,-2.344783,-2.234245,-2.183366,-2.165339,-2.16037,-2.1593,-2.15912,-2.159096,-2.15909,-2.159062,-2.158846,-2.15756,-2.151556,-2.129516,-2.065813,-1.920654,-1.659519,-1.28826,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.713195,0.960433,1.156293,1.27819,1.327179,1.316643,1.263503,1.182848,1.083604,0.969081,0.843848,0.718944,0.609023,0.525659,0.472783,0.444399,0.425269,0.398184,0.355885,0.307016,0.268537,0.251689,0.254778,0.266308,0.273313,0.269606,0.2586,0.24802,0.242205,0.2393,0.232244,0.210834,0.168891,0.114354,0.067631,0.044042,0.039245,0.036265,0.026238,0.016547,0.017808,0.030618,0.047281,0.058937,0.059927,0.052319,0.045569,0.045808,0.048411,0.046675,0.042849,0.043643,0.049862,0.058263,0.069007,0.083224,0.097022,0.104814,0.104964,0.097472,0.081141,0.057511,0.033295,0.015364,0.005582,0.001588,0.000353,0.000061,0.000008,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000001,-0.000011,-0.000089,-0.00059,-0.003128,-0.013393,-0.046647,-0.133196,-0.314791,-0.623131,-1.048812,-1.529596,-1.976827,-2.31889,-2.523892,-2.595345,-2.562791,-2.474354,-2.380276,-2.31188,-2.274716,-2.259178,-2.254116,-2.252823,-2.252563,-2.252521,-2.252516,-2.252512,-2.252483,-2.252257,-2.250916,-2.244653,-2.221658,-2.155199,-2.003759,-1.731325,-1.344002,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.831749,1.092779,1.273244,1.357585,1.368275,1.335295,1.273771,1.186989,1.078933,0.95789,0.833771,0.718157,0.623297,0.553748,0.498615,0.437959,0.360414,0.272942,0.192989,0.134436,0.100361,0.082666,0.0668,0.042559,0.012038,-0.016932,-0.042227,-0.064615,-0.077335,-0.069944,-0.041758,-0.001338,0.045947,0.099381,0.153161,0.195539,0.218486,0.223455,0.220978,0.227591,0.255197,0.297452,0.331867,0.338827,0.314429,0.266476,0.208888,0.162386,0.147643,0.167201,0.198121,0.209688,0.18809,0.142456,0.091734,0.050349,0.023402,0.009089,0.002903,0.000752,0.000156,0.000026,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000002,-0.000017,-0.000135,-0.000863,-0.004427,-0.0183,-0.061463,-0.169346,-0.387298,-0.745724,-1.229128,-1.767029,-2.260106,-2.622746,-2.813899,-2.84585,-2.773168,-2.665165,-2.573917,-2.518531,-2.493046,-2.484003,-2.481514,-2.480982,-2.480894,-2.480882,-2.480881,-2.480878,-2.480845,-2.480597,-2.479119,-2.472221,-2.446895,-2.373699,-2.206905,-1.906851,-1.48026,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.641999,0.793324,0.865239,0.867922,0.839042,0.812044,0.798177,0.790567,0.778829,0.758613,0.730598,0.696575,0.659225,0.621285,0.581113,0.532685,0.473778,0.410558,0.350927,0.298379,0.255759,0.227683,0.212227,0.195687,0.164566,0.120871,0.077974,0.043759,0.017168,-0.001115,-0.00706,-0.002945,0.003105,0.009067,0.020371,0.037458,0.051536,0.056676,0.059942,0.07514,0.109216,0.156081,0.198744,0.216687,0.199862,0.159524,0.119105,0.09259,0.077369,0.06791,0.069319,0.094665,0.152159,0.235973,0.326084,0.396847,0.431307,0.429756,0.402733,0.358232,0.299915,0.23364,0.167424,0.105764,0.051529,0.012421,-0.003094,0.004026,0.025881,0.05925,0.10425,0.150814,0.177886,0.171118,0.135869,0.090488,0.051251,0.024858,0.010301,0.003611,0.001056,0.000254,0.00005,0.000008,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000002,-0.000019,-0.000151,-0.00095,-0.004786,-0.019413,-0.063983,-0.173265,-0.390526,-0.743359,-1.214038,-1.730485,-2.193799,-2.526657,-2.705339,-2.754151,-2.718456,-2.643848,-2.566935,-2.509524,-2.476585,-2.461856,-2.456704,-2.455292,-2.454989,-2.454938,-2.454931,-2.454927,-2.454895,-2.454649,-2.453187,-2.446361,-2.4213,-2.348869,-2.18382,-1.886905,-1.464776,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.703885,0.868885,0.962017,0.987911,0.969821,0.934022,0.901732,0.882587,0.87087,0.852053,0.815676,0.761568,0.695997,0.626118,0.557924,0.495047,0.438166,0.389144,0.355065,0.340342,0.332907,0.308035,0.253121,0.183901,0.129442,0.103331,0.094804,0.084373,0.060725,0.025851,-0.007117,-0.022268,-0.01414,0.008263,0.033544,0.058937,0.085771,0.111371,0.132069,0.148828,0.163299,0.172718,0.175043,0.175587,0.182443,0.197231,0.214579,0.227638,0.229179,0.212681,0.182904,0.16343,0.180965,0.238592,0.312128,0.373484,0.409229,0.415649,0.387446,0.321628,0.229985,0.138083,0.068492,0.027808,0.009195,0.002469,0.000537,0.000094,0.000013,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000002,-0.000023,-0.000183,-0.001145,-0.005704,-0.0228,-0.073763,-0.195293,-0.429059,-0.795769,-1.271308,-1.787748,-2.258563,-2.607081,-2.787956,-2.804033,-2.70852,-2.578046,-2.471359,-2.408278,-2.379926,-2.370058,-2.367377,-2.366807,-2.366712,-2.3667,-2.366695,-2.366664,-2.366427,-2.365018,-2.358437,-2.334277,-2.264449,-2.105332,-1.819088,-1.412131,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.822466,1.069407,1.230126,1.287576,1.263707,1.196092,1.114959,1.033418,0.950823,0.864075,0.778005,0.704678,0.651421,0.61228,0.575194,0.535429,0.496447,0.45982,0.422961,0.386689,0.354665,0.322299,0.275394,0.205263,0.120495,0.041559,-0.011953,-0.030222,-0.018302,0.005276,0.020943,0.022275,0.016601,0.013355,0.016836,0.030713,0.062911,0.11943,0.19217,0.25591,0.281701,0.25769,0.200615,0.146665,0.125463,0.139099,0.167593,0.192774,0.211011,0.224295,0.229909,0.226121,0.222224,0.231236,0.250299,0.257413,0.232863,0.178874,0.115494,0.06255,0.028331,0.01066,0.003299,0.000831,0.000168,0.000027,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000002,-0.000019,-0.000153,-0.000968,-0.004878,-0.01976,-0.064864,-0.174334,-0.388636,-0.730228,-1.178907,-1.670912,-2.124774,-2.471562,-2.672664,-2.727854,-2.67509,-2.574255,-2.47852,-2.413951,-2.380644,-2.367174,-2.362864,-2.361769,-2.361548,-2.361513,-2.361509,-2.361505,-2.361474,-2.361237,-2.359831,-2.353265,-2.329158,-2.259483,-2.100715,-1.815099,-1.409034,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.638336,0.857592,1.025101,1.122226,1.150474,1.115964,1.026627,0.901273,0.770575,0.662618,0.590412,0.556195,0.559951,0.595005,0.640696,0.670748,0.669834,0.638215,0.584977,0.523068,0.467062,0.427667,0.404856,0.385602,0.349891,0.284439,0.194972,0.104538,0.03779,0.005511,0.001092,0.008702,0.015909,0.021075,0.029592,0.044695,0.062878,0.076164,0.078558,0.072367,0.06654,0.066402,0.068158,0.065805,0.058783,0.049963,0.041369,0.035262,0.034376,0.037723,0.040497,0.040932,0.043951,0.056666,0.084241,0.130993,0.198457,0.276393,0.339666,0.363112,0.343533,0.304149,0.274587,0.267274,0.271432,0.264518,0.230043,0.170413,0.104583,0.052293,0.021085,0.00681,0.001753,0.000358,0.000058,0.000007,0.000001,0,0,0,0,0,0,0,-0.000001,-0.000009,-0.000076,-0.000479,-0.002421,-0.0098,-0.031978,-0.084765,-0.184561,-0.335616,-0.522985,-0.725172,-0.937112,-1.174208,-1.448585,-1.745707,-2.027645,-2.253975,-2.396899,-2.446422,-2.414248,-2.333615,-2.245729,-2.179375,-2.141687,-2.125147,-2.119478,-2.117955,-2.117633,-2.11758,-2.117573,-2.117569,-2.117541,-2.117329,-2.116068,-2.11018,-2.088563,-2.026086,-1.883718,-1.627605,-1.263486,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.701617,0.889867,0.997402,1.017468,0.972996,0.894989,0.808872,0.732589,0.675133,0.631629,0.585033,0.519683,0.436349,0.355126,0.301558,0.284179,0.284285,0.273029,0.239938,0.19995,0.172989,0.163472,0.160661,0.152039,0.133336,0.109806,0.089753,0.074846,0.058347,0.035979,0.014613,0.004173,0.004573,0.008786,0.015704,0.029649,0.048913,0.066226,0.080381,0.096164,0.112649,0.123063,0.127061,0.132342,0.143859,0.161787,0.187771,0.219846,0.243324,0.241476,0.214851,0.178427,0.143287,0.114402,0.103399,0.127142,0.189,0.271389,0.351494,0.41741,0.465512,0.490787,0.48782,0.45785,0.408756,0.349201,0.285244,0.220928,0.162016,0.120729,0.111996,0.138032,0.17916,0.207184,0.207409,0.183687,0.146509,0.10427,0.06421,0.033082,0.013904,0.004691,0.001258,0.000267,0.000045,0.000006,0.000001,0,0,0,0,0,0,0,-0.000005,-0.000039,-0.000258,-0.001376,-0.005936,-0.020902,-0.060751,-0.147705,-0.305028,-0.543522,-0.84831,-1.1773,-1.479501,-1.724028,-1.910561,-2.046723,-2.123221,-2.123724,-2.055139,-1.954517,-1.863928,-1.804799,-1.775368,-1.763959,-1.76048,-1.759641,-1.759481,-1.759457,-1.759454,-1.759451,-1.759428,-1.759252,-1.758204,-1.753312,-1.73535,-1.683439,-1.565148,-1.352348,-1.049808,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
0.772283,0.990928,1.135474,1.193948,1.18035,1.116776,1.022221,0.913144,0.805681,0.711143,0.63078,0.557901,0.484145,0.404732,0.324059,0.258448,0.226683,0.231783,0.253818,0.265286,0.255297,0.237355,0.231788,0.241874,0.250674,0.240539,0.209449,0.166543,0.119878,0.074923,0.039081,0.018715,0.012577,0.014297,0.020645,0.031386,0.041211,0.03954,0.023032,0.004523,0.003828,0.029551,0.072542,0.114941,0.141742,0.147085,0.13585,0.118899,0.104112,0.093651,0.089302,0.093822,0.104174,0.108873,0.097342,0.072726,0.055095,0.069942,0.128144,0.213148,0.289318,0.328471,0.331822,0.323244,0.318974,0.309616,0.275564,0.213121,0.139406,0.076172,0.034502,0.012861,0.003915,0.000966,0.000192,0.00003,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000002,-0.000019,-0.000148,-0.000941,-0.004766,-0.019353,-0.063457,-0.169502,-0.373304,-0.688992,-1.088614,-1.510768,-1.892073,-2.189769,-2.382935,-2.468814,-2.464624,-2.405462,-2.331029,-2.269497,-2.230818,-2.211562,-2.203873,-2.201404,-2.200769,-2.200639,-2.200617,-2.200614,-2.200611,-2.200582,-2.200362,-2.199052,-2.192932,-2.170468,-2.10554,-1.95759,-1.691433,-1.313034,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6
